"","Date","Plot","EVI","EVI2","GNDVI","NDRE","NDVI","NGRDI","NIRRENDVI","RedEdgeNDVI","RENDVI","RGBVI","SAVI","VARI","PM","EXPT_YEAR","Crop","IRR","ET_wb","DAS","Kc"
"227",2020-12-18,2,0.333030169,0.166429665,0.164366659,0.048851455,0.106705316,-0.058435791,0.128125137,0.048851455,0.106705316,-0.044399498,0.160376285,-0.188633323,2.12673463842299,"2020-2021","Sweet corn",75,0.56,24,0.263314468050066
"233",2020-12-18,3,0.341427666,0.165837827,0.166329324,0.057646205,0.106298217,-0.06069888,0.127534218,0.057646205,0.106298217,0.030453141,0.159583161,-0.105314933,2.12673463842299,"2020-2021","Sweet corn",100,0.41,24,0.192783806965227
"234",2020-12-18,4,0.42141847,0.156650394,0.163129929,0.051969583,0.100670297,-0.06322193,0.120878708,0.051969583,0.100670297,-0.006281038,0.151353736,-0.107677211,2.12673463842299,"2020-2021","Sweet corn",50,0.62,24,0.291526732484001
"235",2020-12-18,5,0.392756673,0.163585549,0.183604616,0.074727546,0.10481987,-0.079950828,0.125890617,0.074727546,0.10481987,0.119372173,0.157470146,-0.010772966,2.12673463842299,"2020-2021","Sweet corn",75,0.37,24,0.173975630675936
"236",2020-12-18,6,0.469405312,0.218964108,0.20631752,0.10303838,0.138740227,-0.069206645,0.166515636,0.10303838,0.138740227,0.065452472,0.208154762,-0.050936884,2.12673463842299,"2020-2021","Sweet corn",25,0.62,24,0.291526732484001
"237",2020-12-18,7,0.387676408,0.209180389,0.203015726,0.114002775,0.133006475,-0.071657724,0.159648474,0.114002775,0.133006475,0.033982424,0.199556892,-0.115050879,2.12673463842299,"2020-2021","Sweet corn",100,0.65,24,0.305632864700969
"238",2020-12-18,8,0.345169655,0.173305024,0.17142142,0.072614876,0.111228321,-0.061116574,0.133438226,0.072614876,0.111228321,-0.150176722,0.16683533,-0.247912405,2.12673463842299,"2020-2021","Sweet corn",50,0.46,24,0.21629402732684
"239",2020-12-18,9,0.332349376,0.169329736,0.186251484,0.060504047,0.108226659,-0.07920993,0.129888829,0.060504047,0.108226659,0.137990445,0.162430653,-0.019702808,2.12673463842299,"2020-2021","Sweet corn",75,0.41,24,0.192783806965227
"240",2020-12-20,1,0.293774842,0.17186102,0.183077098,0.052163052,0.109863745,-0.074328375,0.131933689,0.052163052,0.109863745,-0.348125546,0.164956285,-0.448867269,2.27690399746666,"2020-2021","Sweet corn",25,0.88,26,0.386489725073657
"241",2020-12-20,10,0.396659208,0.203365093,0.21032562,0.084101141,0.128991729,-0.083032143,0.154853942,0.084101141,0.128991729,-0.037077414,0.193515862,-0.167463872,2.27690399746666,"2020-2021","Sweet corn",25,0.88,26,0.386489725073657
"242",2020-12-20,11,0.357178045,0.190922593,0.192647441,0.087803556,0.121315048,-0.072516262,0.145608196,0.087803556,0.121315048,-0.044540613,0.182047918,-0.181641327,2.27690399746666,"2020-2021","Sweet corn",50,1.05,26,0.461152512871978
"243",2020-12-20,12,0.455714286,0.178122505,0.155741987,0.054156496,0.113616973,-0.042484316,0.136351089,0.054156496,0.113616973,0.008710197,0.170482491,-0.084948809,2.27690399746666,"2020-2021","Sweet corn",100,1.5,32,0.658789304102825
"251",2020-12-20,2,0.278554793,0.15954166,0.167303512,0.04384058,0.102187746,-0.065821389,0.122721688,0.04384058,0.102187746,-0.233884575,0.153572216,-0.350372683,2.27690399746666,"2020-2021","Sweet corn",75,1.43,26,0.628045803244693
"257",2020-12-20,3,0.304077851,0.17521603,0.172365373,0.041488729,0.111649969,-0.0613134,0.133955855,0.041488729,0.111649969,-0.255832743,0.167625235,-0.349585022,2.27690399746666,"2020-2021","Sweet corn",100,1.5,26,0.658789304102825
"258",2020-12-20,4,0.360169294,0.156312776,0.158653227,0.047925564,0.100518907,-0.058820231,0.120583323,0.047925564,0.100518907,-0.251972798,0.150877967,-0.382309063,2.27690399746666,"2020-2021","Sweet corn",50,1.05,26,0.461152512871978
"259",2020-12-20,5,0.466826698,0.20824376,0.181865302,0.081316618,0.132298179,-0.050422757,0.158705869,0.081316618,0.132298179,0.074882635,0.19839105,-0.046136868,2.27690399746666,"2020-2021","Sweet corn",75,1.43,26,0.628045803244693
"260",2020-12-20,6,0.318619028,0.173275408,0.187532912,0.083811216,0.110584518,-0.078041074,0.132726435,0.083811216,0.110584518,-0.031134808,0.166036072,0.060361997,2.27690399746666,"2020-2021","Sweet corn",25,0.88,26,0.386489725073657
"261",2020-12-20,7,0.326072094,0.179798707,0.190613639,0.094267415,0.114873734,-0.077015981,0.137882152,0.094267415,0.114873734,-0.014892034,0.172422838,-0.115036729,2.27690399746666,"2020-2021","Sweet corn",100,1.5,26,0.658789304102825
"262",2020-12-20,8,0.363999529,0.182513749,0.189730752,0.079928964,0.116764436,-0.074329743,0.140056141,0.079928964,0.116764436,-0.228064136,0.17513176,-0.344324807,2.27690399746666,"2020-2021","Sweet corn",50,1.05,26,0.461152512871978
"263",2020-12-20,9,0.479635829,0.22726755,0.197369401,0.074769467,0.143562589,-0.054765086,0.172351331,0.074769467,0.143562589,-0.086311719,0.215396999,-0.199950939,2.27690399746666,"2020-2021","Sweet corn",75,1.43,26,0.628045803244693
"264",2020-12-21,1,0.258554447,0.203588602,0.228791184,0.113594167,0.129334372,-0.101967943,0.155197017,0.113594167,0.129334372,-0.232138015,0.194012689,-0.407506752,1.90852312882667,"2020-2021","Sweet corn",25,0.88,27,0.46108951298956
"265",2020-12-21,10,0.251693996,0.165714286,0.194862321,0.046329293,0.105706048,-0.090355378,0.126783949,0.046329293,0.105706048,-0.016288538,0.158551424,-0.190621309,1.90852312882667,"2020-2021","Sweet corn",25,0.88,27,0.46108951298956
"266",2020-12-21,11,0.245622648,0.169651909,0.199943856,0.055797241,0.107510427,-0.093453641,0.12901187,0.055797241,0.107510427,0.073812961,0.161485403,-0.122053586,1.90852312882667,"2020-2021","Sweet corn",50,1.05,27,0.550163623453452
"267",2020-12-21,12,0.276917032,0.162389663,0.173601916,0.026743612,0.103567073,-0.070589431,0.12424216,0.026743612,0.103567073,0.094941089,0.155463124,-0.074556169,1.90852312882667,"2020-2021","Sweet corn",100,1.5,43,0.785948033504931
"275",2020-12-21,2,0.238570044,0.157969275,0.204529525,0.108458953,0.101523044,-0.104879981,0.121849496,0.108458953,0.101523044,-0.284670379,0.152396783,-0.429488467,1.90852312882667,"2020-2021","Sweet corn",75,1.43,27,0.749270458608035
"281",2020-12-21,3,0.276217012,0.180504724,0.200568114,0.104169358,0.115071164,-0.086917833,0.138101902,0.104169358,0.115071164,-0.178665012,0.172669537,-0.327026279,1.90852312882667,"2020-2021","Sweet corn",100,1.5,27,0.785948033504931
"282",2020-12-21,4,0.338169849,0.193496223,0.187470817,0.081804761,0.123480201,-0.065167086,0.148128862,0.081804761,0.123480201,-0.07046696,0.185247196,-0.213979836,1.90852312882667,"2020-2021","Sweet corn",50,1.05,27,0.550163623453452
"283",2020-12-21,5,0.344904126,0.209993037,0.197644192,0.071948474,0.13299176,-0.065790878,0.159591505,0.071948474,0.13299176,0.049747012,0.199498665,0.169346604,1.90852312882667,"2020-2021","Sweet corn",75,1.43,27,0.749270458608035
"284",2020-12-21,6,0.30213896,0.211558087,0.222995135,0.080647917,0.13417705,-0.090904236,0.160946956,0.080647917,0.13417705,0.016256082,0.201209208,-0.07615476,1.90852312882667,"2020-2021","Sweet corn",25,0.88,27,0.46108951298956
"285",2020-12-21,7,0.316500932,0.213645985,0.225744526,0.08108164,0.135413625,-0.092583942,0.162478102,0.08108164,0.135413625,0.058284672,0.203111922,-0.122583161,1.90852312882667,"2020-2021","Sweet corn",100,1.5,27,0.785948033504931
"286",2020-12-21,8,0.300089133,0.215433231,0.244195266,0.093750142,0.13689206,-0.110616151,0.164250765,0.093750142,0.13689206,-0.299925419,0.205308642,-0.450840336,1.90852312882667,"2020-2021","Sweet corn",50,1.05,27,0.550163623453452
"287",2020-12-21,9,0.309341469,0.214754264,0.218248429,0.079471499,0.135942549,-0.084214542,0.163141831,0.079471499,0.135942549,-0.062797826,0.203905969,-0.237220551,1.90852312882667,"2020-2021","Sweet corn",75,1.43,27,0.749270458608035
"288",2020-12-22,1,0.325574354,0.220514369,0.235351193,0.111980516,0.139716512,-0.098422796,0.167645397,0.111980516,0.139716512,-0.085765472,0.209549927,-0.258861618,2.04379999105221,"2020-2021","Sweet corn",25,0.08,28,0.0391427734368536
"289",2020-12-22,10,0.377591623,0.232394107,0.225811234,0.103953959,0.146320442,-0.081585635,0.175612339,0.103953959,0.146320442,0.287080759,0.219599448,0.078092597,2.04379999105221,"2020-2021","Sweet corn",25,0.18,28,0.0880712402329206
"290",2020-12-22,11,0.438357209,0.257567619,0.223250167,0.073603466,0.161024664,-0.063785354,0.193233978,0.073603466,0.161024664,0.296438841,0.241529378,0.099846701,2.04379999105221,"2020-2021","Sweet corn",50,0.39,28,0.190821020504661
"291",2020-12-22,12,0.357273213,0.209037142,0.218028866,0.087780581,0.132044812,-0.087769479,0.158525434,0.087780581,0.132044812,0.137985466,0.198183286,0.08966124,2.04379999105221,"2020-2021","Sweet corn",100,0.52,58,0.254428027339548
"299",2020-12-22,2,0.310329903,0.199840205,0.243940619,0.100151904,0.127132571,-0.120058197,0.152559676,0.100151904,0.127132571,0.000803854,0.190668771,-0.172434694,2.04379999105221,"2020-2021","Sweet corn",75,0.46,28,0.225070947261908
"305",2020-12-22,3,0.360112469,0.22565687,0.241222349,0.10077682,0.142511164,-0.101593104,0.171007374,0.10077682,0.142511164,0.010063488,0.213766746,-0.162360732,2.04379999105221,"2020-2021","Sweet corn",100,0.25,28,0.122321166990168
"306",2020-12-22,4,0.361503288,0.207334052,0.207571331,0.083957251,0.131772723,-0.077565448,0.158117462,0.083957251,0.131772723,-0.079645664,0.197663496,-0.233742409,2.04379999105221,"2020-2021","Sweet corn",50,0.05,28,0.0244642333980335
"307",2020-12-22,5,0.381435859,0.220584037,0.215742863,0.084637113,0.139222959,-0.078277041,0.167075794,0.084637113,0.139222959,0.175292252,0.208875151,-0.000585871,2.04379999105221,"2020-2021","Sweet corn",75,0.07,28,0.0342499267572469
"308",2020-12-22,6,0.459148352,0.267228966,0.242639004,0.092223029,0.167237552,-0.077941909,0.20076556,0.092223029,0.167237552,0.292536795,0.250883817,0.092102701,2.04379999105221,"2020-2021","Sweet corn",25,0.88,28,0.43057050780539
"309",2020-12-22,7,0.440070828,0.265590601,0.259274979,0.116265876,0.166459568,-0.096379128,0.199754445,0.116265876,0.166459568,0.250659154,0.249719517,0.053906458,2.04379999105221,"2020-2021","Sweet corn",100,0.13,28,0.0636070068348871
"310",2020-12-22,8,0.418961646,0.250994664,0.241086278,0.123180308,0.158134501,-0.085916641,0.189690929,0.123180308,0.158134501,-0.096580613,0.237167019,-0.235554401,2.04379999105221,"2020-2021","Sweet corn",50,0.28,28,0.136999707028988
"311",2020-12-22,9,0.400735909,0.257330471,0.246610401,0.122769051,0.161334764,-0.088143233,0.193574983,0.122769051,0.161334764,0.196808652,0.242039223,-0.001863958,2.04379999105221,"2020-2021","Sweet corn",75,0.13,28,0.0636070068348871
"312",2020-12-23,1,0.304955777,0.220795722,0.229746285,0.086202428,0.139272381,-0.092649511,0.167224538,0.086202428,0.139272381,-0.116193331,0.20901776,-0.284958657,2.26230080670873,"2020-2021","Sweet corn",25,0.6,29,0.26521672017299
"313",2020-12-23,10,0.278215755,0.180638917,0.200851469,0.040940728,0.114025674,-0.087919968,0.136760606,0.040940728,0.114025674,0.149621622,0.171095176,-0.040595469,2.26230080670873,"2020-2021","Sweet corn",25,0.79,29,0.349202014894437
"314",2020-12-23,11,0.284606553,0.192649716,0.191644385,0.049523173,0.120960339,-0.070836676,0.145168226,0.049523173,0.120960339,0.039120989,0.181629902,-0.078674484,2.26230080670873,"2020-2021","Sweet corn",50,0.85,29,0.375723686911736
"315",2020-12-23,12,0.371505397,0.207538462,0.196938141,0.077435944,0.131150256,-0.066622438,0.157387445,0.077435944,0.131150256,0.053201107,0.196830161,-0.09852674,2.26230080670873,"2020-2021","Sweet corn",100,0.85,25,0.375723686911736
"323",2020-12-23,2,0.27011011,0.1741278,0.203584796,0.061105401,0.110682634,-0.094221856,0.132913798,0.061105401,0.110682634,-0.210491478,0.166135945,-0.354540648,2.26230080670873,"2020-2021","Sweet corn",75,0.85,29,0.375723686911736
"329",2020-12-23,3,0.343211185,0.208961645,0.212194518,0.074028359,0.131794823,-0.081739627,0.158111915,0.074028359,0.131794823,-0.403171602,0.197671298,-0.521307589,2.26230080670873,"2020-2021","Sweet corn",100,1,29,0.442027866954984
"330",2020-12-23,4,0.341070522,0.190612603,0.200548021,0.069904973,0.121176308,-0.080758373,0.145462681,0.069904973,0.121176308,-0.321529775,0.181854415,-0.444687421,2.26230080670873,"2020-2021","Sweet corn",50,0.72,29,0.318260064207589
"331",2020-12-23,5,0.308668912,0.182208432,0.178427531,0.057068417,0.115390296,-0.063530619,0.138519848,0.057068417,0.115390296,0.102948116,0.173193148,-0.065812676,2.26230080670873,"2020-2021","Sweet corn",75,0.73,29,0.322680342877138
"332",2020-12-23,6,0.2969679,0.180784623,0.185478356,0.045554747,0.114191827,-0.071769128,0.137083788,0.045554747,0.114191827,0.020128144,0.171491451,-0.127001108,2.26230080670873,"2020-2021","Sweet corn",25,0.66,29,0.29173839219029
"333",2020-12-23,7,0.265377695,0.177008178,0.196626022,0.056527881,0.111601487,-0.085754647,0.134026766,0.056527881,0.111601487,-0.263844654,0.167699628,-0.408109339,2.26230080670873,"2020-2021","Sweet corn",100,0.7,29,0.309419506868489
"334",2020-12-23,8,0.23938866,0.171696774,0.207598413,0.079869479,0.109497755,-0.099753576,0.131434687,0.079869479,0.109497755,-0.214607352,0.164392816,-0.372981542,2.26230080670873,"2020-2021","Sweet corn",50,0.71,29,0.313839785538039
"335",2020-12-23,9,0.322409169,0.214575609,0.221590228,0.101864499,0.135406412,-0.087893924,0.162494778,0.101864499,0.135406412,0.133140938,0.20316865,-0.059380359,2.26230080670873,"2020-2021","Sweet corn",75,0.68,29,0.300578949529389
"336",2020-12-24,1,0.293190364,0.215023976,0.236862809,0.084723766,0.135575896,-0.103745233,0.162680615,0.084723766,0.135575896,-0.120186553,0.203461916,-0.286253761,1.9210710375143,"2020-2021","Sweet corn",25,0.88,30,0.458077802858683
"337",2020-12-24,10,0.254441638,0.183516317,0.205624053,0.071496968,0.115951238,-0.09054952,0.139147297,0.071496968,0.115951238,-0.053679889,0.174058868,0.001038978,1.9210710375143,"2020-2021","Sweet corn",25,0.88,30,0.458077802858683
"338",2020-12-24,11,0.280533667,0.206393603,0.207812843,0.073080297,0.129278665,-0.078892409,0.155107835,0.073080297,0.129278665,0.010550749,0.193942976,-0.129890083,1.9210710375143,"2020-2021","Sweet corn",50,1.05,30,0.546570105683656
"339",2020-12-24,12,0.306496372,0.191363147,0.182145455,0.046596175,0.120064646,-0.062146801,0.144047138,0.046596175,0.120064646,0.103427314,0.180214141,-0.057060443,1.9210710375143,"2020-2021","Sweet corn",100,1.5,24,0.780814436690937
"347",2020-12-24,2,0.250230596,0.169083367,0.200815993,0.078453692,0.107424181,-0.094619883,0.128959608,0.078453692,0.107424181,-0.248766688,0.16131239,-0.404164524,1.9210710375143,"2020-2021","Sweet corn",75,1.43,30,0.744376429645359
"353",2020-12-24,3,0.285968002,0.183998347,0.194687242,0.074797465,0.116237255,-0.07927666,0.139404795,0.074797465,0.116237255,-0.239479894,0.174480573,-0.376681312,1.9210710375143,"2020-2021","Sweet corn",100,1.5,30,0.780814436690937
"354",2020-12-24,4,0.270884521,0.176488788,0.207594397,0.069790143,0.112467922,-0.096813642,0.135017388,0.069790143,0.112467922,-0.068259354,0.168780429,-0.229715627,1.9210710375143,"2020-2021","Sweet corn",50,1.05,30,0.546570105683656
"355",2020-12-24,5,0.284210435,0.187750201,0.200151442,0.055567907,0.118094087,-0.082801676,0.141851136,0.055567907,0.118094087,0.086153586,0.177433543,-0.074322363,1.9210710375143,"2020-2021","Sweet corn",75,1.43,30,0.744376429645359
"356",2020-12-24,6,0.270951982,0.194376955,0.199038562,0.049683429,0.122088327,-0.077627671,0.146614122,0.049683429,0.122088327,-0.174220948,0.18334419,-0.244279916,1.9210710375143,"2020-2021","Sweet corn",25,0.88,30,0.458077802858683
"357",2020-12-24,7,0.286629842,0.197772177,0.206415071,0.054014617,0.124444304,-0.083063256,0.14937122,0.054014617,0.124444304,0.077250504,0.186740171,0.05125,1.9210710375143,"2020-2021","Sweet corn",100,1.5,30,0.780814436690937
"358",2020-12-24,8,0.261732929,0.172778523,0.191868212,0.054732154,0.109938987,-0.082987187,0.131887736,0.054732154,0.109938987,-0.088136264,0.164994509,-0.241236811,1.9210710375143,"2020-2021","Sweet corn",50,1.05,30,0.546570105683656
"359",2020-12-24,9,0.255091771,0.187379818,0.194593854,0.069223777,0.117503968,-0.077463569,0.14100707,0.069223777,0.117503968,0.083718301,0.176355504,-0.106138795,1.9210710375143,"2020-2021","Sweet corn",75,1.43,30,0.744376429645359
"360",2020-12-26,1,0.34405622,0.216564556,0.202297487,0.08491317,0.13623018,-0.067052098,0.163428972,0.08491317,0.13623018,-0.211833181,0.20428217,-0.346834254,1.73212043751452,"2020-2021","Sweet corn",25,0.31,32,0.178971388643638
"361",2020-12-26,10,0.345225291,0.215015345,0.194028905,0.066184914,0.13490002,-0.059681251,0.161844189,0.066184914,0.13490002,0.164791625,0.20235003,-0.017088115,1.73212043751452,"2020-2021","Sweet corn",25,0.42,32,0.242477365259122
"362",2020-12-26,11,0.362814357,0.224643312,0.19512309,0.063132428,0.139871604,-0.055201613,0.167885187,0.063132428,0.139871604,0.208945367,0.209890705,0.035408682,1.73212043751452,"2020-2021","Sweet corn",50,0.61,32,0.352169506685868
"363",2020-12-26,12,0.399040714,0.218774781,0.200413452,0.061031901,0.136767246,-0.064014741,0.164137971,0.061031901,0.136767246,0.125232277,0.205212484,-0.005674644,1.73212043751452,"2020-2021","Sweet corn",100,0.56,45,0.32330315367883
"371",2020-12-26,2,0.439353282,0.260320267,0.223747853,0.104911607,0.163029599,-0.062406304,0.195681382,0.104911607,0.163029599,-0.260408874,0.244541873,-0.38958934,1.73212043751452,"2020-2021","Sweet corn",75,0.7,32,0.404128942098537
"377",2020-12-26,3,0.339452309,0.200178713,0.193781433,0.067058358,0.126036691,-0.068456429,0.151219358,0.067058358,0.126036691,-0.046037547,0.189157046,-0.190036014,1.73212043751452,"2020-2021","Sweet corn",100,0.64,32,0.369489318490091
"378",2020-12-26,4,0.402259669,0.217837202,0.195792864,0.08256211,0.137757898,-0.05904611,0.165318475,0.08256211,0.137757898,-0.189657296,0.206635313,-0.298241404,1.73212043751452,"2020-2021","Sweet corn",50,0.45,32,0.259797177063345
"379",2020-12-26,5,0.395372842,0.207983794,0.213597398,0.080597079,0.131181363,-0.084130504,0.157295021,0.080597079,0.131181363,-0.113562213,0.196761915,-0.220150416,1.73212043751452,"2020-2021","Sweet corn",75,0.46,32,0.265570447664753
"380",2020-12-26,6,0.499901051,0.270338891,0.223750541,0.115328064,0.168166955,-0.056825466,0.201818969,0.115328064,0.168166955,0.127047423,0.252246644,0.097762616,1.73212043751452,"2020-2021","Sweet corn",25,0.4,32,0.230930824056307
"381",2020-12-26,7,0.470885812,0.288274253,0.232660815,0.132410843,0.178514609,-0.05564715,0.214241751,0.132410843,0.178514609,0.110511889,0.267895789,-0.049741127,1.73212043751452,"2020-2021","Sweet corn",100,0.7,32,0.404128942098537
"382",2020-12-26,8,0.35027797,0.183181617,0.189668582,0.081637207,0.116636103,-0.074164825,0.13989947,0.081637207,0.116636103,-0.057191605,0.174944764,-0.195911677,1.73212043751452,"2020-2021","Sweet corn",50,0.55,32,0.317529883077422
