"","Date","Plot","EVI","EVI2","GNDVI","NDRE","NDVI","NGRDI","NIRRENDVI","RedEdgeNDVI","RENDVI","RGBVI","SAVI","VARI","PM","EXPT_YEAR","Crop","IRR","ET_wb","DAS","Kc"
"714",2021-01-22,21,0.498525808,0.358426655,0.275818815,0.080786867,0.264514946,-0.004548789,0.3174106,0.080786867,0.264514946,0.173902439,0.396783422,0.204897134,2.44352525684316,"2020-2021","Green beans",25,0.54,59,0.220992190888028
"715",2021-01-22,22,0.573605568,0.408546902,0.32029301,0.109016325,0.293976559,-0.021266485,0.352848472,0.109016325,0.293976559,0.505539975,0.441048556,0.375835077,2.44352525684316,"2020-2021","Green beans",75,1.58,59,0.646606780746452
"716",2021-01-22,23,0.536158996,0.406698653,0.321891072,0.092746006,0.317658521,0.005502316,0.381197892,0.092746006,0.317658521,0.45728957,0.476498962,0.398600862,2.44352525684316,"2020-2021","Green beans",50,0.69,59,0.282378910579147
"717",2021-01-22,24,0.584319475,0.401784487,0.283374428,0.099310002,0.302159475,0.030111376,0.362543249,0.099310002,0.302159475,0.331222907,0.453201432,0.131785643,2.44352525684316,"2020-2021","Green beans",100,1.96,59,0.802119803963953
"729",2021-01-23,13,0.437562432,0.379809448,0.321898339,0.147232422,0.312193081,-0.000530852,0.374649682,0.147232422,0.312193081,0.422375422,0.457858234,0.296847758,2.45903458496369,"2020-2021","Green beans",50,1.3,60,0.528662755680272
"730",2021-01-23,14,0.466971446,0.413052738,0.327891382,0.136089786,0.323485593,0.00564409,0.388196787,0.136089786,0.323485593,0.489333422,0.477173474,0.334708538,2.45903458496369,"2020-2021","Green beans",25,0.2,60,0.0813327316431188
"731",2021-01-23,17,0.595271739,0.421358166,0.271727102,0.091587429,0.265637926,-0.001300376,0.318656997,0.091587429,0.265637926,0.209067956,0.398423315,0.120268889,2.45903458496369,"2020-2021","Green beans",100,0.17,60,0.069132821896651
"732",2021-01-23,19,0.425555556,0.379795017,0.331937314,0.156845447,0.318831397,-0.003672477,0.382577682,0.156845447,0.318831397,0.183423399,0.45390182,0.209693725,2.45903458496369,"2020-2021","Green beans",75,0.28,60,0.113865824300366
"734",2021-01-23,20,0.391608674,0.35280599,0.328914768,0.148094446,0.295257231,-0.026620169,0.354233427,0.148094446,0.295257231,0.333079089,0.438094194,0.181905798,2.45903458496369,"2020-2021","Green beans",25,0.83,60,0.337530836318943
"735",2021-01-23,21,0.428564319,0.337666891,0.291308383,0.089032934,0.244830838,-0.044468563,0.29373503,0.089032934,0.244830838,0.294836826,0.367315868,0.229167665,2.45903458496369,"2020-2021","Green beans",25,0.94,60,0.382263838722659
"736",2021-01-23,22,0.519635065,0.409330829,0.34601618,0.142651934,0.295601815,-0.049295302,0.354660616,0.142651934,0.295601815,0.265384767,0.443291239,0.206696288,2.45903458496369,"2020-2021","Green beans",75,1.03,60,0.418863567962062
"737",2021-01-23,23,0.504774052,0.416002415,0.351488132,0.151111805,0.324740787,-0.019757964,0.389772017,0.151111805,0.324740787,0.438316677,0.486536898,0.308920987,2.45903458496369,"2020-2021","Green beans",50,0.35,60,0.142332280375458
"738",2021-01-23,24,0.542451982,0.396489741,0.282341795,0.119569536,0.295419426,0.022214864,0.354558499,0.119569536,0.295419426,0.37866078,0.443126035,0.21325975,2.45903458496369,"2020-2021","Green beans",100,0.97,60,0.394463748469126
"750",2021-01-24,13,0.352360156,0.329508082,0.312680718,0.092725626,0.320545035,0.024758768,0.384763708,0.092725626,0.320545035,0.247829738,0.474063386,0.101080191,2.32110275325923,"2020-2021","Green beans",50,3.21,61,1.38296333305047
"751",2021-01-24,14,0.436535714,0.352085189,0.285515411,0.089387815,0.304220616,0.032947943,0.365034656,0.089387815,0.304220616,0.502828491,0.454125833,0.337839552,2.32110275325923,"2020-2021","Green beans",25,0.43,61,0.185256770470935
"752",2021-01-24,17,0.666102484,0.433537769,0.240534351,0.069074427,0.276685751,0.045596564,0.331908397,0.069074427,0.276685751,0.023256997,0.414926845,0.261855783,2.32110275325923,"2020-2021","Green beans",100,0.18,61,0.0775493457785308
"753",2021-01-24,19,0.493567684,0.367525818,0.309516946,0.115891019,0.321993982,0.027254871,0.386431739,0.115891019,0.321993982,0.284092493,0.47708954,0.195906498,2.32110275325923,"2020-2021","Green beans",75,0.71,61,0.305889086126427
"755",2021-01-24,20,0.455731328,0.348723492,0.30013176,0.131510648,0.309426996,0.022891511,0.371452428,0.131510648,0.309426996,0.229983147,0.462461184,0.180360043,2.32110275325923,"2020-2021","Green beans",25,0.72,61,0.310197383114123
"756",2021-01-24,21,0.432926638,0.385041655,0.301924452,0.108665624,0.286269557,-0.007679928,0.343518105,0.108665624,0.286269557,0.279836835,0.429539562,0.274343841,2.32110275325923,"2020-2021","Green beans",25,1.46,61,0.629011360203639
"757",2021-01-24,22,0.469815242,0.394009146,0.29186936,0.107943704,0.285298668,0.00101633,0.342404383,0.107943704,0.285298668,0.542486034,0.428053287,0.396214009,2.32110275325923,"2020-2021","Green beans",75,1.26,61,0.542845420449716
"758",2021-01-24,23,0.553204013,0.389144965,0.297274927,0.074962891,0.325338819,0.043649564,0.390434011,0.074962891,0.325338819,0.339306228,0.48681061,0.274769206,2.32110275325923,"2020-2021","Green beans",50,0.4,61,0.172331879507846
"759",2021-01-24,24,0.553130975,0.388619571,0.272990863,0.069969543,0.293372589,0.03205524,0.352018274,0.069969543,0.293372589,0.353817259,0.440097462,0.217963452,2.32110275325923,"2020-2021","Green beans",100,1.83,61,0.788418348748396
"771",2021-01-25,13,0.402094323,0.323802639,0.293749501,0.080291185,0.307145326,0.028881649,0.368524132,0.080291185,0.307145326,0.26549528,0.445017088,0.117535904,2.11284493100018,"2020-2021","Green beans",50,2.63,62,1.2447671674395
"772",2021-01-25,14,0.4856158,0.370169306,0.302731012,0.090272827,0.318678366,0.030504524,0.382458185,0.090272827,0.318678366,0.212767252,0.467444429,0.085013138,2.11284493100018,"2020-2021","Green beans",25,0.68,62,0.321840940630745
"773",2021-01-25,17,0.656389549,0.447162455,0.265119647,0.092641688,0.297855793,0.04343199,0.357361461,0.092641688,0.297855793,-0.11065806,0.446838791,0.262654966,2.11284493100018,"2020-2021","Green beans",100,0.59,62,0.279244345547264
"774",2021-01-25,19,0.437821289,0.352663778,0.319524991,0.118220489,0.330914569,0.027309465,0.397034739,0.118220489,0.330914569,0.206818504,0.491197637,0.174882979,2.11284493100018,"2020-2021","Green beans",75,1.38,62,0.653147791280042
"776",2021-01-25,20,0.361568922,0.315525189,0.303881481,0.096181657,0.304100741,0.01452,0.365001481,0.096181657,0.304100741,0.118285926,0.451668659,0.007165926,2.11284493100018,"2020-2021","Green beans",25,0.89,62,0.421232995825534
"777",2021-01-25,21,0.392046161,0.381960171,0.273268111,0.069834576,0.287665968,0.025665346,0.345329606,0.069834576,0.287665968,0.135492662,0.43156068,0.116636385,2.11284493100018,"2020-2021","Green beans",25,1.58,62,0.747806891465555
"778",2021-01-25,22,0.423033419,0.435421,0.311360715,0.095020956,0.305141101,0.002106734,0.36629226,0.095020956,0.305141101,0.3016038,0.457803856,0.279293099,2.11284493100018,"2020-2021","Green beans",75,1.34,62,0.634215971242939
"779",2021-01-25,23,0.448991208,0.398639586,0.319670459,0.100637505,0.333111024,0.027288601,0.399697921,0.100637505,0.333111024,0.463568877,0.499623382,0.349785629,2.11284493100018,"2020-2021","Green beans",50,0.63,62,0.298176165584367
"780",2021-01-25,24,0.457793776,0.38032073,0.280717058,0.072388151,0.300143003,0.031818182,0.360075587,0.072388151,0.300143003,0.083867211,0.450145046,0.029066612,2.11284493100018,"2020-2021","Green beans",100,1.77,62,0.837733036641792
"792",2021-01-26,13,0.548828006,0.405696838,0.327006483,0.121103728,0.332027553,0.016168558,0.398482982,0.121103728,0.332027553,0.073275527,0.497911803,0.005510535,2.77739876656745,"2020-2021","Green beans",50,1.65,63,0.594081058817209
"793",2021-01-26,14,0.530804642,0.411101132,0.324412072,0.126739877,0.328453608,0.014752727,0.394123711,0.126739877,0.328453608,0.356859405,0.490274651,0.235983864,2.77739876656745,"2020-2021","Green beans",25,0.77,63,0.277237827448031
"794",2021-01-26,17,0.616681223,0.418599064,0.230103281,0.075001519,0.251852977,0.028232078,0.302320778,0.075001519,0.251852977,0.026956258,0.377885784,-0.072806312,2.77739876656745,"2020-2021","Green beans",100,0.49,63,0.176424072012383
"795",2021-01-26,19,0.530083443,0.407446914,0.341342725,0.150586662,0.341474679,0.01217368,0.409695078,0.150586662,0.341474679,0.077451854,0.508881709,0.142796626,2.77739876656745,"2020-2021","Green beans",75,1.57,63,0.565277128692738
"797",2021-01-26,20,0.482327023,0.382289679,0.322549711,0.143661001,0.323609686,0.012184092,0.388353111,0.143661001,0.323609686,0.280821039,0.484018977,0.19259182,2.77739876656745,"2020-2021","Green beans",25,0.71,63,0.255634879854678
"798",2021-01-26,21,0.464633174,0.375005155,0.273214598,0.104147727,0.275404283,0.010705857,0.33055507,0.104147727,0.275404283,0.145004371,0.413251748,0.040996503,2.77739876656745,"2020-2021","Green beans",25,1.02,63,0.367250109087002
"799",2021-01-26,22,0.492645455,0.395227151,0.280345964,0.10558955,0.27145446,-0.002506472,0.325827253,0.10558955,0.27145446,0.043586726,0.407258178,0.055880958,2.77739876656745,"2020-2021","Green beans",75,1.01,63,0.363649617821443
"800",2021-01-26,23,0.593196319,0.394078007,0.273937332,0.110365622,0.314171546,0.054385188,0.377080234,0.110365622,0.314171546,0.418240228,0.471202912,0.377961703,2.77739876656745,"2020-2021","Green beans",50,0.34,63,0.122416703029001
"801",2021-01-26,24,0.617749679,0.380342308,0.263444156,0.12152381,0.285561905,0.032308225,0.342737662,0.12152381,0.285561905,0.390322078,0.428412121,0.251047619,2.77739876656745,"2020-2021","Green beans",100,0.76,63,0.273637336182472
"969",2021-12-24,13,0.535760992,0.344254242,0.142582271,-0.003831554,0.20592944,0.069154303,0.247236881,-0.003831554,0.20592944,0.147159798,0.309054254,0.121462908,2.29217345789673,"2021-2022","Green beans",50,0.54,23,0.235584265291815
"970",2021-12-24,14,0.606876513,0.368465267,0.14152815,-0.008153516,0.220364611,0.084761394,0.264461126,-0.008153516,0.220364611,0.174369973,0.330745308,0.147844504,2.29217345789673,"2021-2022","Green beans",25,1.05,23,0.458080515845196
"971",2021-12-24,15,0.529097387,0.366520295,0.161589233,-0.006458871,0.218812684,0.06254056,0.262584808,-0.006458871,0.218812684,0.150704277,0.328252212,0.108429204,2.29217345789673,"2021-2022","Green beans",100,2.81,23,1.22591071383333
"972",2021-12-24,16,0.500315315,0.307091837,0.169285033,0.035224023,0.185036543,0.020108039,0.222160788,0.035224023,0.185036543,0.08693041,0.277886876,0.033539879,2.29217345789673,"2021-2022","Green beans",75,0.41,23,0.1788695347586
"973",2021-12-24,17,0.501602649,0.323105145,0.167920571,0.010665179,0.19422133,0.030647033,0.232989737,0.010665179,0.19422133,0.082066042,0.291320839,0.054194556,2.29217345789673,"2021-2022","Green beans",100,1.15,23,0.501707231639977
"974",2021-12-24,18,0.394950298,0.346152887,0.163849979,0.009689184,0.20556983,0.047608786,0.24678823,0.009689184,0.20556983,0.085922089,0.308520514,0.085511811,2.29217345789673,"2021-2022","Green beans",50,0.06,23,0.0261760294768684
"975",2021-12-24,19,0.329092971,0.374014108,0.146092759,-0.001141141,0.222852853,0.083321095,0.267477477,-0.001141141,0.222852853,0.143453453,0.334434434,0.152166222,2.29217345789673,"2021-2022","Green beans",75,3.57,23,1.55747375387367
"977",2021-12-24,20,0.5999339,0.316581569,0.137688489,0.011262799,0.190245113,0.057368094,0.228281105,0.011262799,0.190245113,0.129453925,0.285516599,0.100558659,2.29217345789673,"2021-2022","Green beans",25,2.05,23,0.894347673793002
"978",2021-12-24,21,0.576271809,0.283277755,0.132711382,0.010898374,0.170443089,0.041699187,0.204642276,0.010898374,0.170443089,0.118642276,0.25604065,0.069849593,2.29217345789673,"2021-2022","Green beans",75,0.41,23,0.1788695347586
"979",2021-12-24,22,0.603881491,0.311504309,0.181714507,0.014871928,0.189314714,0.012192914,0.227214895,0.014871928,0.189314714,0.052875614,0.284096199,0.018882855,2.29217345789673,"2021-2022","Green beans",100,1.03,23,0.44935517268624
"980",2021-12-24,23,0.580461653,0.29146703,0.180733696,0.010117789,0.175748792,-0.001766838,0.211068841,0.010117789,0.175748792,0.028363527,0.263931159,-0.006469345,2.29217345789673,"2021-2022","Green beans",25,1.11,23,0.484256545322065
"981",2021-12-24,24,0.581594982,0.321077903,0.166789036,-0.002375122,0.192413118,0.030029369,0.230876163,-0.002375122,0.192413118,0.07288791,0.288810573,0.054654919,2.29217345789673,"2021-2022","Green beans",50,3.3,23,1.43968162122776
"992",2021-12-28,13,0.601839286,0.474031858,0.162161785,-0.011928173,0.278587866,0.127290795,0.334316597,-0.011928173,0.278587866,0.251600418,0.417869596,0.221429568,2.0541796114062,"2021-2022","Green beans",50,2.41,27,1.17321775886492
"993",2021-12-28,14,0.522275862,0.513300395,0.161566731,0.000947776,0.301044487,0.151619923,0.36127176,0.000947776,0.301044487,0.255024178,0.451576402,0.27495648,2.0541796114062,"2021-2022","Green beans",25,0.56,27,0.272614914922969
"994",2021-12-28,15,0.25626943,0.490345238,0.144421848,0.000374782,0.289224288,0.156751888,0.34717606,0.000374782,0.289224288,0.263439861,0.43393957,0.284837304,2.0541796114062,"2021-2022","Green beans",100,1.63,27,0.793504127365072
"995",2021-12-28,16,0.596242604,0.454873077,0.148201139,-0.003825427,0.267939279,0.129464896,0.321351044,-0.003825427,0.267939279,0.23059203,0.401859583,0.23373055,2.0541796114062,"2021-2022","Green beans",75,2.26,27,1.10019590665341
"996",2021-12-28,17,0.531400778,0.451500504,0.152478761,-0.022785,0.264657671,0.121904048,0.317756122,-0.022785,0.264657671,0.224027986,0.397341329,0.219425287,2.0541796114062,"2021-2022","Green beans",100,0.78,27,0.37971363149985
"997",2021-12-28,18,0.55929878,0.491192399,0.168920829,0.027337418,0.285447691,0.127229029,0.34236098,0.027337418,0.285447691,0.227634307,0.428199811,0.225471254,2.0541796114062,"2021-2022","Green beans",50,1.87,27,0.910339090903487
"998",2021-12-28,19,0.588336887,0.486451995,0.15436019,0.018475513,0.281781201,0.13757109,0.338076619,0.018475513,0.281781201,0.25885466,0.422752765,0.241050553,2.0541796114062,"2021-2022","Green beans",75,3.16,27,1.53832701992247
"1000",2021-12-28,20,0.533115578,0.444764171,0.156520987,0.011263522,0.259753354,0.111713544,0.311635656,0.011263522,0.259753354,0.250432713,0.389597577,0.187546517,2.0541796114062,"2021-2022","Green beans",25,0.9,27,0.438131113269058
"1001",2021-12-28,21,0.516560914,0.401274288,0.178371673,0.018592693,0.234799278,0.063996392,0.281736581,0.018592693,0.234799278,0.142223726,0.352336491,0.112512404,2.0541796114062,"2021-2022","Green beans",75,0.72,27,0.350504890615246
"1002",2021-12-28,22,0.613458904,0.463127289,0.178926941,0.013936073,0.270292237,0.100876712,0.324420091,0.013936073,0.270292237,0.193031963,0.405538813,0.179625571,2.0541796114062,"2021-2022","Green beans",100,2.25,27,1.09532778317264
"1003",2021-12-28,23,0.605220126,0.460490323,0.187082443,-0.004703118,0.269829133,0.091576249,0.323737719,-0.004703118,0.269829133,0.158056386,0.404839812,0.170093977,2.0541796114062,"2021-2022","Green beans",25,0.69,27,0.335900520172944
"1004",2021-12-28,24,0.565929487,0.385746269,0.142910448,-0.054626866,0.229925373,0.09265943,0.275888738,-0.054626866,0.229925373,0.189321574,0.344755767,0.165027137,2.0541796114062,"2021-2022","Green beans",50,3.9,27,1.89856815749925
"1015",2021-12-29,13,0.540993789,0.425287535,0.189030996,0.015308456,0.258510382,0.07884708,0.310099308,0.015308456,0.258510382,0.201414385,0.387661751,0.132748344,2.2191792721604,"2021-2022","Green beans",50,1.91,28,0.860678550832259
"1016",2021-12-29,14,0.580281996,0.464115996,0.19122973,0.006112613,0.279842342,0.099720721,0.335968468,0.006112613,0.279842342,0.209175676,0.419954955,0.173391892,2.2191792721604,"2021-2022","Green beans",25,0.62,28,0.279382566238744
"1017",2021-12-29,15,0.628211382,0.466748144,0.160100091,-0.052632696,0.277012436,0.127515924,0.332371853,-0.052632696,0.277012436,0.260897786,0.415459509,0.218237792,2.2191792721604,"2021-2022","Green beans",100,1.58,28,0.711974926866476
"1018",2021-12-29,16,0.592165414,0.417047554,0.138220226,-0.045033267,0.252508317,0.123885562,0.302997339,-0.045033267,0.252508317,0.253240186,0.378825682,0.211992681,2.2191792721604,"2021-2022","Green beans",75,1.67,28,0.752530460675326
"1019",2021-12-29,17,0.597074148,0.404630975,0.137450037,-0.011917098,0.247327905,0.119378238,0.296780163,-0.011917098,0.247327905,0.240814212,0.37096225,0.206584012,2.2191792721604,"2021-2022","Green beans",100,0.93,28,0.419073849358116
"1020",2021-12-29,18,0.254680851,0.509097065,0.177142857,-0.013724176,0.296484375,0.131060268,0.35577567,-0.013724176,0.296484375,0.222572545,0.444810268,0.239447545,2.2191792721604,"2021-2022","Green beans",50,1.78,28,0.802098335330587
"1021",2021-12-29,19,0.601027132,0.497541235,0.177387693,-0.006024915,0.291287278,0.125541714,0.349546999,-0.006024915,0.291287278,0.253510759,0.436927142,0.21608154,2.2191792721604,"2021-2022","Green beans",75,1.84,28,0.829135357869821
"1023",2021-12-29,20,0.511755725,0.450877052,0.199929797,0.011572376,0.269192668,0.079570815,0.323127925,0.011572376,0.269192668,0.215588924,0.403724649,0.13172064,2.2191792721604,"2021-2022","Green beans",25,0.91,28,0.410061508511705
"1024",2021-12-29,21,0.587975078,0.386262931,0.148997012,0.016828852,0.229551857,0.088540333,0.275428937,0.016828852,0.229551857,0.169543321,0.344340589,0.158928724,2.2191792721604,"2021-2022","Green beans",75,1.29,28,0.581295984593516
"1025",2021-12-29,22,0.6030837,0.424214473,0.189052478,-0.0003207,0.255674198,0.076024052,0.30683309,-0.0003207,0.255674198,0.135681487,0.383709913,0.13837828,2.2191792721604,"2021-2022","Green beans",100,1.65,28,0.743518119828915
"1026",2021-12-29,23,0.714385542,0.392129389,0.188923667,0.005396166,0.235519004,0.054226837,0.282692431,0.005396166,0.235519004,0.108086873,0.353503673,0.097255591,2.2191792721604,"2021-2022","Green beans",25,1.06,28,0.477654064859788
"1027",2021-12-29,24,0.549288026,0.36216725,0.154003459,-5.19e-05,0.217993947,0.070886295,0.261664505,-5.19e-05,0.217993947,0.179584955,0.327172503,0.121448335,2.2191792721604,"2021-2022","Green beans",50,2.37,28,1.06796239029971
"1038",2021-12-30,13,0.521832524,0.385246028,0.182952597,0.02929652,0.232276853,0.056490166,0.27883762,0.02929652,0.232276853,0.168724155,0.348633384,0.094036813,2.51468760125166,"2021-2022","Green beans",50,3.3,29,1.31229024168149
"1039",2021-12-30,14,0.511363636,0.376790968,0.1889923,0.033927017,0.228446602,0.046826247,0.274131235,0.033927017,0.228446602,0.137823904,0.342668229,0.079096083,2.51468760125166,"2021-2022","Green beans",25,0.49,29,0.194855217704222
"1040",2021-12-30,15,0.599178712,0.386064556,0.206203144,0.041366385,0.235659008,0.036479242,0.282823458,0.041366385,0.235659008,0.099744055,0.353500605,0.062809351,2.51468760125166,"2021-2022","Green beans",100,2.81,29,1.11743502397727
"1041",2021-12-30,16,0.581066025,0.350648753,0.174485519,0.03869555,0.216614081,0.049382803,0.260007064,0.03869555,0.216614081,0.124871674,0.325062397,0.086277974,2.51468760125166,"2021-2022","Green beans",75,3.57,29,1.41965944327362
"1042",2021-12-30,17,0.553094911,0.338321937,0.181841446,0.039788595,0.20923783,0.03349096,0.251193324,0.039788595,0.20923783,0.110386648,0.314141864,0.056862309,2.51468760125166,"2021-2022","Green beans",100,0.97,29,0.385733798312439
"1043",2021-12-30,18,0.474933606,0.416669474,0.234498141,0.052533058,0.248384965,0.021053284,0.298066914,0.052533058,0.248384965,0.091685254,0.37267658,0.032742668,2.51468760125166,"2021-2022","Green beans",50,3.3,29,1.31229024168149
"1044",2021-12-30,19,0.551870877,0.378358077,0.196442123,0.040104455,0.234619484,0.046358209,0.281560435,0.040104455,0.234619484,0.138437433,0.351965466,0.076108742,2.51468760125166,"2021-2022","Green beans",75,3.57,29,1.41965944327362
"1046",2021-12-30,20,0.475696853,0.369038038,0.206588419,0.044907668,0.218995305,0.017906103,0.26285446,0.044907668,0.218995305,0.102400626,0.328550861,0.028779343,2.51468760125166,"2021-2022","Green beans",25,0.78,29,0.310177693488353
"1047",2021-12-30,21,0.465717256,0.279042334,0.156429854,0.030690097,0.170174404,0.017799436,0.204280585,0.030690097,0.170174404,0.108963837,0.255486022,0.028617594,2.51468760125166,"2021-2022","Green beans",75,3.57,29,1.41965944327362
"1048",2021-12-30,22,0.697316129,0.357814162,0.202474678,0.051615111,0.218891322,0.022439759,0.26257049,0.051615111,0.218891322,0.065959485,0.328294552,0.036631982,2.51468760125166,"2021-2022","Green beans",100,1.03,29,0.409593620888466
"1049",2021-12-30,23,0.599717573,0.317627635,0.1845709,0.031309882,0.194210039,0.013945846,0.233097386,0.031309882,0.194210039,0.053659496,0.291392551,0.021858366,2.51468760125166,"2021-2022","Green beans",25,0.41,29,0.163042120936186
"1050",2021-12-30,24,0.64989135,0.261488953,0.172663631,0.04747676,0.164321761,-0.005757116,0.197104914,0.04747676,0.164321761,0.038753557,0.246518687,-0.013288425,2.51468760125166,"2021-2022","Green beans",50,3.3,29,1.31229024168149
"1061",2022-01-02,13,0.638093333,0.472845402,0.157677696,-0.00438317,0.296468546,0.152941176,0.355770016,-0.00438317,0.296468546,0.292716503,0.444681373,0.261903595,2.46086646151968,"2021-2022","Green beans",50,3.3,32,1.34099109057796
"1062",2022-01-02,14,0.551666667,0.521882053,0.180971302,0.014280757,0.333509934,0.170886156,0.400126143,0.014280757,0.333509934,0.288256071,0.500305897,0.306619363,2.46086646151968,"2021-2022","Green beans",25,0.43,32,0.174735202711674
"1063",2022-01-02,15,-0.280420168,0.485781717,0.174328638,0.027424869,0.314120188,0.156289202,0.377044131,0.027424869,0.314120188,0.253188732,0.471320188,0.289742723,2.46086646151968,"2021-2022","Green beans",100,2.81,32,1.14187423167396
"1064",2022-01-02,16,0.591457663,0.456888776,0.147329612,-0.004626657,0.288960223,0.155161666,0.34679693,-0.004626657,0.288960223,0.308208886,0.433554315,0.26083973,2.46086646151968,"2021-2022","Green beans",75,3.57,32,1.45070854344343
"1065",2022-01-02,17,-0.372511848,0.474187817,0.162700359,0.010813397,0.290454545,0.140801435,0.348519737,0.010813397,0.290454545,0.23666866,0.435651914,0.259808612,2.46086646151968,"2021-2022","Green beans",100,0.52,32,0.211307687000163
"1066",2022-01-02,18,0.484408602,0.562654298,0.1861777,0.020278843,0.337783972,0.169121951,0.405292683,0.020278843,0.337783972,0.279209059,0.506738676,0.307682927,2.46086646151968,"2021-2022","Green beans",50,3.3,32,1.34099109057796
"1067",2022-01-02,19,0.607445652,0.529400116,0.190070829,0.018155824,0.327025184,0.15386149,0.392358342,0.018155824,0.327025184,0.283690976,0.490574502,0.267636411,2.46086646151968,"2021-2022","Green beans",75,3.57,32,1.45070854344343
"1069",2022-01-02,20,0.608594104,0.470992701,0.176235145,0.003274336,0.310192162,0.150462822,0.372204804,0.003274336,0.310192162,0.294591656,0.465297092,0.254506829,2.46086646151968,"2021-2022","Green beans",25,0.27,32,0.109717452865469
"1070",2022-01-02,21,0.633751493,0.42025974,0.165875235,0.006584185,0.264092498,0.110696611,0.316897015,0.006584185,0.264092498,0.213968809,0.396321592,0.192337278,2.46086646151968,"2021-2022","Green beans",75,3.57,32,1.45070854344343
"1071",2022-01-02,22,0.529809524,0.446897115,0.179582689,0.042794951,0.274095827,0.106524987,0.328964451,0.042794951,0.274095827,0.191646059,0.411187532,0.193086038,2.46086646151968,"2021-2022","Green beans",100,1.03,32,0.418551764634939
"1072",2022-01-02,23,0.66290393,0.441654607,0.188184678,0.001844944,0.276081779,0.100480791,0.331226691,0.001844944,0.276081779,0.173473377,0.41418333,0.187002921,2.46086646151968,"2021-2022","Green beans",25,0.43,32,0.174735202711674
"1073",2022-01-02,24,0.522302285,0.419670216,0.171536952,-0.012792675,0.259280576,0.098345324,0.31118051,-0.012792675,0.259280576,0.184911707,0.388865271,0.18029104,2.46086646151968,"2021-2022","Green beans",50,3.3,32,1.34099109057796
"1084",2022-01-03,13,0.629077491,0.497462566,0.150925076,0.023929664,0.300462538,0.163370292,0.360483563,0.023929664,0.300462538,0.299946483,0.450644113,0.283125597,1.75353185475336,"2021-2022","Green beans",50,3.3,33,1.88191619733315
"1085",2022-01-03,14,-0.06426087,0.553651945,0.174539249,0.029981384,0.328147688,0.170170648,0.393670493,0.029981384,0.328147688,0.276739063,0.492199814,0.310645361,1.75353185475336,"2021-2022","Green beans",25,0.21,33,0.119758303466655
"1086",2022-01-03,15,-0.237027027,0.521443001,0.178455769,0.024846154,0.314925,0.151971533,0.377932692,0.024846154,0.314925,0.246213462,0.472411538,0.282860165,1.75353185475336,"2021-2022","Green beans",100,2.81,33,1.60248015591096
"1087",2022-01-03,16,0.579474131,0.475301007,0.141574014,-0.012898582,0.293104426,0.165113389,0.351739699,-0.012898582,0.293104426,0.333200349,0.439655548,0.272996075,1.75353185475336,"2021-2022","Green beans",75,3.57,33,2.03589115893314
"1088",2022-01-03,17,0.175990099,0.484926871,0.162932615,0.034622642,0.295622642,0.146285714,0.354698113,0.034622642,0.295622642,0.258876011,0.443363881,0.263115903,1.75353185475336,"2021-2022","Green beans",100,0.97,33,0.553169306488836
"1089",2022-01-03,18,0.498816568,0.59230448,0.203992495,0.027575985,0.338315197,0.149726079,0.406086304,0.027575985,0.338315197,0.249853659,0.507621013,0.275185741,1.75353185475336,"2021-2022","Green beans",50,3.3,33,1.88191619733315
"1090",2022-01-03,19,0.529681529,0.572795031,0.171964646,-0.008171255,0.330075758,0.173964646,0.395941919,-0.008171255,0.330075758,0.291598485,0.49504798,0.314356061,1.75353185475336,"2021-2022","Green beans",75,3.57,33,2.03589115893314
"1092",2022-01-03,20,0.620118577,0.537783079,0.181748582,0.018846881,0.309461248,0.141197227,0.371241336,0.018846881,0.309461248,0.249152489,0.464035917,0.255816005,1.75353185475336,"2021-2022","Green beans",25,0.08,33,0.0456222108444401
"1093",2022-01-03,21,0.605875,0.464301434,0.165531785,-0.013884474,0.290791565,0.139306235,0.348875306,-0.013884474,0.290791565,0.252399144,0.436033007,0.24771088,1.75353185475336,"2021-2022","Green beans",75,3.57,33,2.03589115893314
"1094",2022-01-03,22,0.443301887,0.532757025,0.215538025,0.008220259,0.314799621,0.113856106,0.377844746,0.008220259,0.314799621,0.182638056,0.472338277,0.219539287,1.75353185475336,"2021-2022","Green beans",100,1.03,33,0.587385964622166
"1095",2022-01-03,23,0.614788732,0.510033013,0.204431555,0.001157193,0.300649652,0.109358863,0.360733759,0.001157193,0.300649652,0.205884571,0.450887471,0.199454598,1.75353185475336,"2021-2022","Green beans",25,2.44,33,1.39147743075542
"1096",2022-01-03,24,0.620302548,0.458585061,0.15535193,-0.032895164,0.269474538,0.124644826,0.323217645,-0.032895164,0.269474538,0.254129095,0.404148557,0.216616932,1.75353185475336,"2021-2022","Green beans",50,3.3,33,1.88191619733315
"1107",2022-01-04,13,0.515717172,0.502436538,0.134284937,-0.028794635,0.323362335,0.205589995,0.388085916,-0.028794635,0.323362335,0.360647091,0.48519304,0.352481421,2.00616645124911,"2021-2022","Green beans",50,4.87,34,2.42751542224613
"1108",2022-01-04,14,0.366582278,0.536415162,0.165473866,-0.003466399,0.357286822,0.212880528,0.42881137,-0.003466399,0.357286822,0.339041057,0.535854149,0.386527858,2.00616645124911,"2021-2022","Green beans",25,0.25,34,0.124615781429473
